id_assessment,id_student,date_submitted,is_banked,score
15021,1656979,48,0,100
15021,1664280,51,0,85
15021,1723749,54,0,55
15021,1732956,42,0,65
15021,1733023,53,0,87
15021,1752834,61,0,64
15021,1757561,51,0,76
15021,1784816,50,0,70
15021,1813493,54,0,70
15021,1832218,52,0,78
15021,1835389,54,0,68
15021,1843123,53,0,73
15021,1874935,53,0,65
15021,1891028,54,0,72
15021,1903095,50,0,78
15021,1926542,52,0,74
15021,1937822,42,0,90
15021,1972832,53,0,88
15021,1989014,42,0,48
15021,2009239,54,0,74
15021,2035574,51,0,88
15021,2049740,53,0,48
15021,2091096,54,0,55
15021,2091193,53,0,69
15021,2115250,48,0,93
15021,2149487,53,0,69
15021,2172163,53,0,90
15021,2187308,52,0,69
15021,2207474,50,0,72
15021,2216682,50,0,72
15021,2216778,52,0,67
15021,2227568,51,0,60
15021,2228010,52,0,84
15021,2228601,52,0,77
15021,2242067,52,0,77
15021,2248243,45,0,90
15021,2251500,52,0,41
15021,2269561,44,0,65
15021,2278390,53,0,70
15021,2281286,54,0,63
15021,2299745,52,0,54
15021,2318161,54,0,75
15021,2321660,62,0,68
15021,2333415,42,0,81
15021,2346145,51,0,78
15021,2353764,54,0,46
15021,2363168,53,0,80
15021,2375759,61,0,78
15021,2385665,54,0,86
15021,2394741,53,0,50
15021,2401304,53,0,75
15021,2407594,53,0,58
15021,2410544,53,0,65
15021,2414945,54,0,64
15021,2423078,62,0,40
15021,2426864,53,0,47
15021,2428341,54,0,71
15021,2432551,49,0,98
15021,2436711,49,0,50
15021,2444705,48,0,48
15021,2446694,54,0,50
15021,2448699,52,0,54
15021,2449399,53,0,75
15021,2462576,54,0,74
15021,2475591,52,0,68
15021,2482994,61,0,49
15021,2486159,47,0,71
15021,2487430,51,0,67
15021,2487573,47,0,55
15021,2494258,52,0,64
15021,2497624,48,0,68
15021,2511519,53,0,85
15021,2520290,54,0,60
15021,2520649,53,0,58
15021,2537934,53,0,78
15021,2545047,53,0,65
15021,2552708,53,0,50
15021,2559992,59,0,84
15021,2567715,53,0,60
15021,2570396,49,0,78
15021,2576637,50,0,68
15021,2578532,50,0,78
15021,2580626,52,0,83
15021,2594368,54,0,52
15021,2599784,51,0,45
15021,2610745,51,0,58
15021,2611512,47,0,57
15021,2614777,53,0,71
15021,2622652,53,0,40
15021,2623656,54,0,58
15021,2634319,53,0,86
15021,2638403,51,0,77
15021,2660510,66,0,56
15021,2670300,50,0,82
15021,2677541,54,0,78
15021,2681505,53,0,76
15021,2681940,54,0,50
15021,2685247,50,0,85
15021,2687858,53,0,66
15021,2688495,41,0,78
15021,2688945,54,0,69
15021,2692969,44,0,75
15021,2694919,53,0,68
15021,2698577,51,0,54
15021,2698588,53,0,85
15021,26315,39,0,60
15021,26734,92,0,61
15021,32930,60,0,57
15021,39208,53,0,74
15021,41547,52,0,80
15021,47891,60,0,57
15021,57285,54,0,70
15021,58653,54,0,70
15021,59272,47,0,64
15021,63467,53,0,78
15021,70569,46,0,68
15021,71504,53,0,88
15021,84541,50,0,67
15021,89850,52,0,90
15021,98842,53,0,54
15021,103496,48,0,60
15021,106095,45,0,89
15021,106793,51,0,40
15021,108859,53,0,65
15021,109441,51,0,86
15021,110911,52,0,85
15021,114402,48,0,80
15021,116606,53,0,45
15021,117544,52,0,70
15021,117545,59,0,82
15021,118213,52,0,40
15021,123087,37,0,74
15021,125535,54,0,45
15021,126769,53,0,40
15021,126800,50,0,70
15021,132924,54,0,62
15021,142324,36,0,82
15021,145280,53,0,40
15021,150398,46,0,85
15021,151917,42,0,55
15021,152973,54,0,76
15021,155484,52,0,93
15021,157752,54,0,74
15021,160026,54,0,56
15021,165099,53,0,50
15021,169008,52,0,66
15021,169400,53,0,87
15021,173163,54,0,54
15021,177554,51,0,70
15021,184972,54,0,84
15021,188766,51,0,48
15021,191459,50,0,66
15021,191746,48,0,50
15021,191973,52,0,68
15021,192944,46,0,83
15021,193310,51,0,65
15021,195345,50,0,35
15021,195940,53,0,43
15021,197527,53,0,56
15021,226839,54,0,78
15021,230383,41,0,95
15021,235371,54,0,71
15021,237913,62,0,70
15021,238144,51,0,75
15021,245784,54,0,43
15021,247457,53,0,70
15021,252863,53,0,70
15021,258268,53,0,60
15021,258840,52,0,72
15021,260137,53,0,65
15021,260216,53,0,64
15021,263448,54,0,77
15021,264694,53,0,54
15021,265466,52,0,65
15021,269510,54,0,60
15021,275006,52,0,62
15021,275180,52,0,53
15021,275296,54,0,72
15021,276925,52,0,72
15021,277967,53,0,67
15021,280054,47,0,43
15021,280152,53,0,80
15021,284246,42,0,65
15021,284762,51,0,85
15021,285470,53,0,86
15021,286338,49,0,72
15021,286947,51,0,67
15021,288086,61,0,72
15021,290184,51,0,73
15021,293387,45,0,90
15021,294134,53,0,67
15021,297179,54,0,78
15021,297685,53,0,64
15021,298187,54,0,58
15021,298303,51,0,85
15021,298961,50,0,74
15021,300819,54,0,95
15021,303165,54,0,66
15021,303617,54,0,75
15021,305909,52,0,73
15021,306478,53,0,85
15021,308775,53,0,68
15021,314252,53,0,55
15021,314675,50,0,68
15021,314801,53,0,65
15021,321450,53,0,58
15021,327224,54,0,50
15021,327940,51,0,50
15021,330917,54,0,63
15021,335035,52,0,40
15021,338554,53,0,74
15021,340216,48,0,79
15021,341611,44,0,68
15021,342192,54,0,40
15021,343138,54,0,58
15021,350797,49,0,72
15021,351050,54,0,64
15021,357901,54,0,59
15021,358001,48,0,60
15021,358204,52,0,80
15021,361411,54,0,58
15021,363213,54,0,73
15021,364527,54,0,87
15021,365097,51,0,76
15021,365111,67,0,70
15021,366479,54,0,64
15021,368521,43,0,80
15021,369234,62,0,55
15021,372602,52,0,75
15021,373174,54,0,45
15021,379720,53,0,48
15021,381882,64,0,70
15021,385341,53,0,78
15021,385405,54,0,70
15021,387406,53,0,58
15021,387773,53,0,84
15021,391937,50,0,58
15021,395320,53,0,68
15021,395822,51,0,56
15021,396016,41,0,59
15021,397414,50,0,40
15021,398442,53,0,66
15021,399737,53,0,75
15021,400549,53,0,86
15021,401317,53,0,50
15021,402180,52,0,75
15021,403213,54,0,57
15021,404121,54,0,72
15021,404415,54,0,75
15021,406000,51,0,50
15021,409708,38,0,57
15021,412081,51,0,78
15021,412343,52,0,70
15021,417986,53,0,69
15021,418077,52,0,79
15021,420631,51,0,80
15021,423398,53,0,70
15021,424220,53,0,58
15021,425772,33,0,60
15021,426624,53,0,85
15021,433064,54,0,62
15021,433939,53,0,58
15021,435287,52,0,54
15021,437550,54,0,54
15021,439677,53,0,79
15021,439806,48,0,98
15021,444361,50,0,75
15021,444545,55,0,72
15021,444768,51,0,69
15021,445136,54,0,78
15021,445774,53,0,68
15021,447124,53,0,78
15021,447324,73,0,40
15021,467396,51,0,87
15021,469579,54,0,50
15021,470464,52,0,50
15021,473095,59,0,82
15021,473271,53,0,65
15021,474387,40,0,90
15021,474408,53,0,77
15021,475363,38,0,60
15021,476769,52,0,58
15021,478412,49,0,69
15021,481593,48,0,90
15021,481790,54,0,85
15021,483315,54,0,74
15021,483508,53,0,85
15021,484252,54,0,48
15021,484490,41,0,83
15021,486516,53,0,50
15021,491387,53,0,88
15021,492592,50,0,98
15021,492676,41,0,55
15021,492979,53,0,65
15021,493443,56,0,40
15021,493460,53,0,70
15021,495239,61,0,65
15021,495489,59,0,58
15021,496381,54,0,88
15021,497074,46,0,85
15021,497084,34,0,60
15021,498841,58,0,72
15021,499790,54,0,52
15021,499819,53,0,80
15021,500502,53,0,50
15021,502767,54,0,75
15021,504597,54,0,60
15021,505871,33,0,62
15021,505878,52,0,50
15021,506020,52,0,85
15021,506219,42,0,68
15021,507014,49,0,40
15021,507149,54,0,90
15021,507386,51,0,56
15021,507783,54,0,80
15021,509466,53,0,50
15021,509578,54,0,50
15021,509935,60,0,65
15021,510068,54,0,75
15021,510471,47,0,76
15021,511001,53,0,75
15021,511807,54,0,65
15021,512411,53,0,86
15021,512722,52,0,65
15021,513250,54,0,67
15021,513751,52,0,56
15021,515329,53,0,77
15021,515349,53,0,90
15021,516434,47,0,40
15021,516588,114,0,72
15021,518389,54,0,77
15021,520024,54,0,84
15021,520076,54,0,58
15021,520972,51,0,68
15021,521081,53,0,65
15021,521164,53,0,85
15021,522189,54,0,72
15021,522381,54,0,75
15021,523132,53,0,55
15021,523905,51,0,85
15021,524043,53,0,74
15021,527102,52,0,58
15021,527742,52,0,60
15021,528432,52,0,90
15021,528702,54,0,84
15021,530772,48,0,75
15021,530941,47,0,86
15021,531450,48,0,64
15021,531753,51,0,75
15021,531865,53,0,78
15021,532779,50,0,59
15021,533209,52,0,68
15021,534428,61,0,50
15021,534715,54,0,75
15021,535963,53,0,85
15021,536767,53,0,64
15021,537194,51,0,78
15021,537640,53,0,74
15021,539635,53,0,70
15021,541315,57,0,55
15021,541476,43,0,64
15021,542164,47,0,65
15021,543439,48,0,95
15021,545964,51,0,75
15021,546250,52,0,58
15021,547408,52,0,78
15021,547788,47,0,70
15021,549775,53,0,78
15021,550081,54,0,90
15021,550245,53,0,67
15021,551000,53,0,50
15021,551242,49,0,69
15021,551276,54,0,82
15021,551922,53,0,85
15021,552698,52,0,45
15021,554048,53,0,86
15021,554243,53,0,69
15021,554599,67,0,66
15021,555749,53,0,74
15021,556644,50,0,83
15021,556863,53,0,83
15022,26315,109,0,72
15022,26734,131,0,62
15022,32930,110,0,59
15022,39208,109,0,69
15022,41547,109,0,63
15022,47891,105,0,40
15022,57285,110,0,72
15022,58653,126,0,71
15022,59272,106,0,66
15022,63467,109,0,84
15022,70569,109,0,76
15022,71504,110,0,85
15022,89850,110,0,83
15022,98842,109,0,48
15022,103496,110,0,55
15022,106095,110,0,69
15022,106793,110,0,48
15022,108859,110,0,68
15022,109441,109,0,88
15022,110911,108,0,65
15022,114402,108,0,84
15022,116606,109,0,63
15022,117544,109,0,67
15022,118213,110,0,45
15022,123087,103,0,71
15022,125535,117,0,45
15022,126769,135,0,40
15022,126800,106,0,82
15022,132924,110,0,52
15022,142324,108,0,75
15022,145280,116,0,55
15022,150398,99,0,83
15022,151917,112,0,60
15022,152973,110,0,75
15022,155484,109,0,97
15022,157752,110,0,65
15022,160026,110,0,74
15022,165099,110,0,60
15022,169008,109,0,57
15022,169400,110,0,85
15022,173163,155,0,
15022,177554,110,0,74
15022,184972,109,0,75
15022,188766,118,0,46
15022,191459,109,0,69
15022,191746,124,0,67
15022,191973,160,0,56
15022,192944,106,0,66
15022,193310,105,0,69
15022,195345,106,0,62
15022,195940,110,0,41
15022,226839,107,0,75
15022,230383,102,0,67
15022,235371,110,0,73
15022,237913,114,0,75
15022,238144,109,0,70
15022,245784,110,0,65
15022,247457,109,0,87
15022,252863,108,0,73
15022,258268,110,0,65
15022,258840,106,0,72
15022,260137,109,0,80
15022,260216,112,0,47
15022,263448,110,0,69
15022,264694,110,0,57
15022,265466,107,0,70
15022,269510,122,0,69
15022,275006,109,0,70
15022,275180,110,0,58
15022,276925,109,0,65
15022,277967,109,0,71
15022,280152,106,0,90
15022,284246,109,0,48
15022,284762,106,0,88
15022,285470,116,0,90
15022,286338,103,0,78
15022,286947,107,0,65
15022,288086,120,0,70
15022,290184,107,0,76
15022,293387,109,0,88
15022,294134,109,0,69
15022,297179,110,0,81
15022,297685,115,0,74
15022,298187,110,0,54
15022,298303,107,0,84
15022,298961,109,0,64
15022,300819,121,0,90
15022,303165,111,0,63
15022,303617,110,0,81
15022,305909,105,0,72
15022,306478,109,0,84
15022,308775,112,0,76
15022,314252,109,0,54
15022,314675,109,0,68
15022,314801,117,0,68
15022,321450,109,0,48
15022,327940,109,0,60
15022,330917,113,0,57
15022,335035,110,0,45
15022,338554,110,0,55
15022,340216,108,0,85
15022,341611,107,0,56
15022,342192,110,0,55
15022,343138,109,0,55
15022,350797,98,0,70
15022,351050,124,0,68
15022,357901,123,0,49
15022,358001,96,0,68
15022,358204,107,0,90
15022,361411,110,0,55
15022,363213,110,0,70
15022,364527,110,0,82
15022,365097,104,0,77
15022,365111,108,0,79
15022,366479,132,0,64
15022,368521,109,0,86
15022,369234,126,0,30
15022,372602,109,0,72
15022,373174,129,0,55
15022,379720,109,0,65
15022,381882,110,0,74
15022,385405,108,0,79
15022,387406,110,0,65
15022,387773,110,0,93
15022,391937,109,0,69
15022,395320,110,0,70
15022,395822,115,0,62
15022,396016,108,0,58
15022,397414,116,0,45
15022,398442,107,0,71
15022,399737,110,0,65
15022,400549,109,0,86
15022,401317,109,0,53
15022,402180,106,0,84
15022,403213,110,0,53
15022,404121,102,0,72
15022,404415,110,0,70
15022,406000,107,0,65
15022,409708,114,0,52
15022,412081,109,0,54
15022,412343,114,0,70
15022,417986,103,0,64
15022,418077,109,0,80
15022,420631,109,0,71
15022,423398,109,0,85
15022,424220,99,0,53
15022,425772,107,0,58
15022,426624,107,0,83
15022,433939,109,0,63
15022,435287,114,0,56
15022,437550,109,0,63
15022,439677,109,0,69
15022,439806,107,0,95
15022,444361,108,0,85
15022,444545,110,0,62
15022,444768,104,0,58
15022,445136,117,0,80
15022,445774,109,0,85
15022,447124,109,0,70
15022,447324,110,0,58
15022,467396,106,0,84
15022,469579,110,0,48
15022,470464,107,0,55
15022,473095,116,0,83
15022,473271,121,0,83
15022,474387,98,0,88
15022,474408,108,0,66
15022,475363,101,0,60
15022,476769,108,0,69
15022,478412,108,0,89
15022,481593,105,0,63
15022,481790,109,0,53
15022,483315,109,0,72
15022,483508,116,0,68
15022,484252,108,0,60
15022,484490,106,0,71
15022,486516,109,0,28
15022,491387,108,0,80
15022,492592,113,0,94
15022,492676,110,0,65
15022,492979,110,0,69
15022,493443,123,0,41
15022,493460,109,0,69
15022,495239,111,0,64
15022,495489,110,0,57
15022,496381,110,0,58
15022,497074,109,0,62
15022,497084,107,0,56
15022,498841,110,0,58
15022,499790,110,0,64
15022,499819,109,0,63
15022,500502,106,0,50
15022,502767,110,0,77
15022,504597,108,0,55
15022,505871,109,0,63
15022,505878,109,0,44
15022,506020,109,0,57
15022,506219,108,0,75
15022,507014,96,0,45
15022,507149,110,0,95
15022,507783,109,0,75
15022,509466,110,0,50
15022,509578,117,0,45
15022,509935,110,0,68
15022,510068,110,0,40
15022,510471,108,0,67
15022,511001,109,0,78
15022,511807,110,0,48
15022,512411,109,0,73
15022,512722,106,0,65
15022,513751,108,0,54
15022,515329,110,0,76
15022,515349,110,0,86
15022,516434,109,0,52
15022,518389,117,0,60
15022,520024,111,0,50
15022,520076,117,0,70
15022,520972,107,0,71
15022,521081,123,0,60
15022,521164,109,0,70
15022,522189,109,0,70
15022,522381,109,0,77
15022,523132,110,0,72
15022,523905,108,0,90
15022,524043,118,0,60
15022,527742,109,0,78
15022,528432,109,0,85
15022,528702,110,0,58
15022,530772,104,0,83
15022,530941,109,0,76
15022,531450,109,0,60
15022,531753,108,0,75
15022,531865,110,0,80
15022,532779,108,0,64
15022,533209,109,0,69
15022,534428,109,0,51
15022,534715,110,0,65
15022,535963,109,0,90
15022,536767,108,0,53
15022,537194,106,0,71
15022,537640,106,0,86
15022,539635,110,0,75
15022,541171,128,0,61
15022,541315,117,0,57
15022,541476,109,0,76
15022,542164,107,0,70
15022,543439,100,0,72
15022,545964,107,0,60
15022,546250,110,0,52
15022,547408,108,0,76
15022,547788,106,0,75
15022,549775,109,0,80
15022,550081,110,0,80
15022,550245,109,0,63
15022,551000,109,0,50
15022,551242,109,0,63
15022,551276,111,0,67
15022,551922,110,0,85
15022,552698,111,0,35
15022,554048,127,0,70
15022,554243,123,0,65
15022,554599,126,0,66
15022,555749,110,0,85
15022,556644,87,0,78
15022,556863,110,0,74
15022,559344,119,0,65
15022,560089,107,0,75
15022,560208,110,0,52
15022,560597,110,0,80
15022,560652,109,0,72
15022,561206,107,0,63
15022,561608,110,0,46
15022,561618,139,0,58
15022,561752,99,0,78
15022,561979,108,0,68
15022,562239,110,0,74
15022,563027,109,0,60
15022,563302,108,0,52
15022,563820,110,0,59
15022,564115,96,0,74
15022,564278,108,0,40
15022,565182,110,0,73
15022,565273,114,0,92
15022,565575,102,0,81
15022,565576,108,0,64
15022,565599,101,0,85
15022,568019,109,0,76
15022,568232,110,0,60
15022,568749,104,0,70
15022,569589,108,0,78
15022,569981,109,0,67
15022,570275,109,0,70
15022,570484,102,0,62
15022,571334,108,0,50
15022,571395,108,0,46
15022,571641,109,0,81
15022,572032,104,0,80
15022,572101,109,0,57
15022,572106,109,0,60
15022,572119,109,0,68
15022,572306,107,0,72
15022,572395,104,0,80
15022,572496,109,0,69
15022,572538,110,0,84
15022,573130,108,0,65
15022,573131,107,0,57
15022,573297,109,0,54
15022,573534,110,0,72
15022,573713,109,0,69
15022,573934,108,0,66
15022,574031,109,0,62
15022,574063,99,0,77
15022,574244,110,0,86
15022,574253,110,0,68
15022,574512,150,0,73
15022,574841,123,0,74
15022,574849,109,0,68
15022,574865,104,0,88
15022,575404,110,0,42
15022,575630,110,0,60
15022,576268,108,0,52
15022,576689,105,0,90
15022,576913,109,0,57
15022,576923,108,0,65
15022,577467,108,0,75
15022,577618,111,0,85
15022,577645,110,0,95
15022,577728,112,0,55
15022,577743,109,0,80
15022,577965,109,0,83
15022,578132,108,0,82
15022,578439,110,0,50
15022,578551,107,0,62
15022,578710,109,0,60
15022,578861,110,0,85
15022,579161,130,0,78
15022,579251,121,0,17
15022,579409,130,0,58
15022,581016,109,0,68
15022,581118,109,0,78
15022,581178,109,0,46
15022,581235,110,0,68
15022,581866,109,0,71
15022,581877,107,0,64
15022,582040,109,0,84
15022,582253,109,0,69
15022,582348,117,0,73
15022,582460,109,0,68
15022,582709,108,0,72
15022,582898,108,0,71
15022,582964,109,0,69
15022,583775,129,0,75
15022,583843,109,0,75
15022,583954,108,0,65
15022,584509,108,0,88
15022,584539,107,0,72
15022,584733,108,0,88
15022,584864,106,0,64
15022,585762,109,0,69
15022,586036,109,0,66
15022,586134,109,0,69
15022,586142,109,0,75
15022,586180,86,0,68
15022,586376,108,0,88
15022,586502,106,0,53
15022,586516,110,0,68
15022,586652,109,0,48
15022,587054,109,0,70
15022,587459,107,0,72
15022,587860,110,0,42
15022,588251,110,0,62
15022,588944,109,0,82
15022,589133,117,0,85
15022,589554,109,0,54
15022,589621,107,0,74
15022,590086,96,0,90
15022,590122,102,0,62
15022,590416,109,0,49
15022,590668,111,0,54
15022,590854,106,0,85
15022,592135,107,0,80
15022,592139,106,0,78
15022,592258,109,0,68
15022,592733,112,0,86
15022,593000,109,0,40
15022,593346,110,0,78
15022,593476,109,0,65
15022,594083,110,0,69
15022,594282,109,0,90
15022,594872,107,0,82
15022,595130,110,0,76
15022,595137,109,0,56
15022,595365,109,0,29
15022,595421,110,0,70
15022,595892,108,0,77
15022,596128,97,0,55
15022,596513,109,0,79
15022,596728,109,0,75
15022,596988,98,0,82
15022,598035,110,0,68
15022,598201,110,0,80
15022,598282,109,0,72
15022,598313,109,0,70
15022,598581,109,0,60
15022,598837,124,0,68
15022,599108,110,0,80
15022,599355,110,0,86
15022,600387,109,0,85
15022,600398,109,0,65
15022,600415,109,0,72
15022,600428,109,0,67
15022,600463,109,0,68
15022,600606,107,0,78
15022,600664,107,0,75
15022,601247,108,0,58
15022,601874,108,0,60
15022,602109,112,0,58
15022,602448,110,0,50
15022,602471,110,0,62
15022,602570,112,0,50
15022,602666,114,0,78
15022,602696,107,0,80
15022,602779,121,0,60
15022,602865,109,0,65
15022,602943,110,0,78
15022,603055,116,0,65
15022,603113,109,0,85
15022,603200,110,0,80
15022,603580,98,0,87
15022,603731,109,0,69
15022,603746,110,0,85
15022,603921,116,0,80
15022,604358,106,0,68
15022,604725,109,0,74
15022,604950,110,0,63
15022,604990,104,0,68
15022,605068,107,0,75
15022,605089,109,0,54
15022,605243,108,0,76
15022,605770,100,0,70
15022,605771,107,0,52
15022,606027,105,0,69
15022,606105,110,0,72
15022,606134,109,0,40
15022,606239,110,0,88
15022,606391,109,0,81
15022,606442,106,0,62
15022,606517,105,0,59
15022,606535,114,0,45
15022,606586,109,0,79
15022,606861,108,0,67
15022,606864,109,0,68
15022,607062,104,0,50
15022,607603,109,0,70
15022,607923,109,0,79
15022,608134,118,0,64
15022,608195,110,0,78
15022,608448,108,0,84
15022,608851,108,0,83
15022,609194,114,0,45
15022,609203,108,0,62
15022,609403,120,0,62
15022,609927,110,0,68
15022,610385,108,0,74
15022,610405,104,0,68
15022,610470,108,0,61
15022,610545,109,0,67
15022,611241,117,0,56
15022,611268,110,0,87
15022,611329,107,0,59
15022,611821,110,0,65
15022,612135,108,0,88
15022,612230,109,0,81
15022,612247,108,0,68
15022,612566,109,0,85
15022,612750,113,0,60
15022,613102,93,0,80
15022,613135,110,0,50
15022,613909,110,0,75
15022,614159,110,0,48
15022,616660,109,0,85
15022,617297,115,0,74
15022,617521,110,0,75
15022,617525,104,0,81
15022,617530,109,0,57
15022,618197,107,0,62
15022,618589,110,0,37
15022,618983,110,0,71
15022,618994,109,0,86
15022,619935,110,0,60
15022,620000,102,0,82
15022,620698,110,0,73
15022,621487,109,0,62
15022,621826,117,0,72
15022,622007,110,0,72
15022,622313,109,0,61
15022,622573,106,0,78
15022,623042,111,0,70
15022,623097,109,0,64
15022,623376,117,0,72
15022,623441,109,0,40
15022,623519,109,0,65
15022,623648,109,0,58
15022,623689,110,0,84
15022,624342,109,0,72
15022,625666,110,0,68
15022,625826,108,0,83
15022,626012,110,0,60
15022,626075,112,0,76
15022,626139,109,0,68
15022,626159,106,0,65
15022,626195,109,0,84
15022,626210,109,0,83
15022,626646,108,0,66
15022,626740,109,0,86
15022,627269,104,0,64
15022,627563,95,0,82
15022,627660,110,0,49
15022,627968,88,0,53
15022,628388,108,0,76
15022,628656,108,0,54
15022,628679,106,0,70
15022,628991,108,0,85
15022,629053,108,0,75
15022,629127,105,0,85
15022,629245,110,0,60
15022,629553,107,0,75
15022,630404,109,0,80
15022,630597,109,0,59
15022,630697,109,0,68
15022,630716,107,0,72
15022,630834,109,0,63
15022,631230,103,0,58
15022,631248,110,0,56
15022,631416,97,0,72
15022,631640,110,0,88
15022,631775,110,0,40
15022,631954,119,0,67
15022,632281,116,0,70
15022,632632,110,0,46
15022,632955,109,0,71
15022,633902,111,0,87
15022,633949,109,0,74
15022,634636,109,0,53
15022,634772,108,0,64
15022,635328,108,0,22
15022,635452,109,0,64
15022,635561,121,0,40
15022,635777,109,0,78
15022,635890,102,0,60
15022,635921,109,0,68
15022,635924,110,0,63
15022,636302,108,0,74
15022,636525,108,0,73
15022,637003,109,0,79
15022,637063,107,0,75
15022,637238,92,0,54
15022,637279,108,0,59
15022,637348,109,0,69
15022,637370,109,0,62
15022,637382,109,0,80
15022,637388,110,0,75
15022,637414,109,0,72
15022,637586,108,0,92
15022,637715,109,0,50
15022,637810,109,0,54
15022,637815,109,0,78
15022,637820,110,0,59
15022,637903,109,0,65
15022,638516,107,0,90
15022,638756,135,0,70
15022,638997,109,0,40
15022,639663,109,0,62
15022,639724,109,0,85
15022,640225,109,0,64
15022,640425,108,0,85
15022,640455,110,0,55
15022,640701,110,0,75
15022,640753,111,0,54
15022,641329,115,0,50
15022,641616,92,0,64
15022,641840,107,0,53
15022,642067,107,0,70
15022,642083,109,0,72
15022,642122,108,0,65
15022,642201,107,0,54
15022,642250,131,0,56
15022,642405,110,0,86
15022,642413,108,0,67
15022,642550,109,0,70
15022,642595,109,0,80
15022,642600,105,0,55
15022,642698,109,0,68
15022,642834,108,0,58
15022,643172,108,0,60
15022,643208,106,0,55
15022,643321,98,0,84
15022,643354,109,0,69
15022,643587,124,0,78
15022,643953,109,0,38
15022,643986,114,0,76
15022,644069,104,0,60
15022,644164,107,0,75
15022,644172,136,0,77
15022,644362,110,0,82
15022,644484,109,0,52
15022,644599,110,0,52
15022,644793,106,0,85
15022,644822,110,0,74
15022,644863,110,0,73
15022,644993,109,0,75
15022,645042,109,0,58
15022,645047,109,0,80
15022,645098,109,0,87
15022,645256,109,0,78
15022,645359,110,0,60
15022,645370,108,0,50
15022,645420,86,0,68
15022,645639,109,0,78
15022,645678,109,0,62
15022,645950,110,0,67
15022,646063,108,0,57
15022,646119,113,0,60
15022,646178,110,0,69
15022,646202,109,0,67
15022,646260,123,0,71
15022,646415,110,0,48
15022,646418,96,0,79
15022,646482,107,0,66
15022,646484,107,0,71
15022,646579,109,0,80
15022,646618,110,0,86
15022,646659,116,0,81
15022,646776,110,0,65
15022,646781,108,0,78
15022,646798,110,0,78
15022,646844,101,0,65
15022,646901,107,0,50
15022,647056,109,0,51
15022,647200,110,0,67
15022,647346,109,0,88
15022,647385,109,0,84
15022,647393,109,0,69
15022,647395,109,0,87
15022,647502,109,0,72
15022,647553,109,0,58
15022,647762,110,0,77
15022,647764,110,0,40
15022,647803,110,0,62
15022,647883,107,0,67
15022,647967,110,0,78
15022,647982,110,0,80
15022,648063,110,0,68
15022,648135,106,0,64
15022,648182,106,0,55
15022,648194,108,0,72
15022,648262,103,0,67
15022,648310,102,0,58
15022,648311,108,0,77
15022,648416,107,0,70
15022,648449,109,0,72
15022,648476,110,0,62
15022,648487,110,0,79
15022,648537,110,0,77
15022,648543,105,0,85
15022,648549,110,0,50
15022,648553,109,0,80
15022,648585,109,0,66
15022,648693,108,0,80
15022,648713,124,0,72
15022,648728,100,0,63
15022,648751,109,0,53
15022,648760,108,0,68
15022,648778,109,0,75
15022,648807,109,0,85
15022,648845,97,0,48
15022,648951,99,0,53
15022,648985,101,0,48
15022,649018,109,0,57
15022,649025,109,0,74
15022,649027,110,0,63
15022,649110,113,0,72
15022,649119,106,0,40
15022,649189,105,0,64
15022,649221,109,0,74
15022,649231,118,0,72
15022,649291,109,0,73
15022,649345,109,0,55
15022,649518,106,0,90
15022,649578,110,0,60
15022,649621,110,0,45
15022,649654,109,0,89
15022,649692,110,0,43
15022,649742,109,0,58
15022,649749,113,0,60
15022,649795,110,0,79
15022,649824,106,0,90
15022,649905,110,0,55
15022,649962,104,0,74
15022,650114,108,0,30
15022,650161,106,0,75
15022,650247,110,0,79
15022,650269,89,0,63
15022,650371,107,0,83
15022,650433,109,0,65
15022,650531,116,0,80
15022,650565,114,0,48
15022,650606,107,0,72
15022,650797,109,0,65
15022,650953,109,0,55
15022,650958,109,0,60
15022,650979,105,0,43
15022,651008,104,0,61
15022,651027,110,0,30
15022,651065,109,0,61
15022,651148,109,0,75
15022,651177,109,0,69
15022,651209,108,0,30
15022,651257,109,0,62
15022,651278,109,0,69
15022,651324,109,0,35
15022,651359,93,0,86
15022,651394,116,0,45
15022,651415,104,0,75
15022,651429,120,0,72
15022,651544,106,0,80
15022,651605,131,0,57
15022,651655,109,0,65
15022,651659,109,0,90
15022,651678,108,0,65
15022,651775,109,0,57
15022,651863,110,0,64
15022,651883,108,0,65
15022,651925,106,0,70
15022,651939,110,0,80
15022,651979,109,0,50
15022,651980,102,0,68
15022,651991,107,0,80
15022,652044,109,0,76
15022,652090,117,0,76
15022,652149,110,0,58
15022,652156,109,0,74
15022,652158,136,0,52
15022,652226,106,0,60
15022,652390,106,0,64
15022,652553,108,0,55
15022,652556,121,0,80
15022,652572,102,0,61
15022,652586,121,0,91
15022,652605,112,0,74
15022,652818,110,0,79
15022,652851,103,0,72
15022,652886,110,0,66
15022,652969,111,0,74
15022,653027,108,0,44
15022,653052,109,0,49
15022,653068,107,0,71
15022,653086,99,0,77
15022,653188,118,0,39
15022,653239,109,0,72
15022,653240,106,0,49
15022,653262,109,0,50
15022,653577,109,0,76
15022,653597,110,0,48
15022,653664,108,0,65
15022,653702,137,0,42
15022,653762,100,0,62
15022,653840,109,0,62
15022,653870,109,0,65
15022,653944,108,0,62
15022,653951,110,0,70
15022,653958,108,0,86
15022,654005,110,0,66
15022,654043,106,0,65
15022,654206,106,0,70
